dispositif,volet,nombre_aides,montant_total,reg,libelle_region,classe_effectif,libelle_classe_effectif
Fonds de solidarité,VOLET2,214,576228.00,84,Auvergne-Rhône-Alpes,00,0 salarié
Fonds de solidarité,VOLET2,1117,3876213.01,84,Auvergne-Rhône-Alpes,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,450,2119230.78,84,Auvergne-Rhône-Alpes,02,3 à 5 salariés
Fonds de solidarité,VOLET2,129,682128.09,84,Auvergne-Rhône-Alpes,03,6 à 9 salariés
Fonds de solidarité,VOLET2,38,318643.82,84,Auvergne-Rhône-Alpes,11,10 à 19 salariés
Fonds de solidarité,VOLET2,9,60500.00,84,Auvergne-Rhône-Alpes,12,20 à 49 salariés
Fonds de solidarité,VOLET2,52,113000.00,84,Auvergne-Rhône-Alpes,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,65,168607.56,27,Bourgogne-Franche-Comté,00,0 salarié
Fonds de solidarité,VOLET2,382,1408261.71,27,Bourgogne-Franche-Comté,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,158,752101.77,27,Bourgogne-Franche-Comté,02,3 à 5 salariés
Fonds de solidarité,VOLET2,41,260852.00,27,Bourgogne-Franche-Comté,03,6 à 9 salariés
Fonds de solidarité,VOLET2,9,63391.00,27,Bourgogne-Franche-Comté,11,10 à 19 salariés
Fonds de solidarité,VOLET2,17,43500.00,27,Bourgogne-Franche-Comté,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,109,306126.38,53,Bretagne,00,0 salarié
Fonds de solidarité,VOLET2,447,1447153.23,53,Bretagne,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,169,830937.38,53,Bretagne,02,3 à 5 salariés
Fonds de solidarité,VOLET2,51,268045.00,53,Bretagne,03,6 à 9 salariés
Fonds de solidarité,VOLET2,18,121216.00,53,Bretagne,11,10 à 19 salariés
Fonds de solidarité,VOLET2,21,44621.00,53,Bretagne,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,58,143906.00,24,Centre-Val de Loire,00,0 salarié
Fonds de solidarité,VOLET2,346,1164026.51,24,Centre-Val de Loire,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,129,623660.00,24,Centre-Val de Loire,02,3 à 5 salariés
Fonds de solidarité,VOLET2,47,310949.43,24,Centre-Val de Loire,03,6 à 9 salariés
Fonds de solidarité,VOLET2,11,155640.00,24,Centre-Val de Loire,11,10 à 19 salariés
Fonds de solidarité,VOLET2,3,42392.04,24,Centre-Val de Loire,12,20 à 49 salariés
Fonds de solidarité,VOLET2,21,51500.00,24,Centre-Val de Loire,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,51,143669.13,94,Corse,00,0 salarié
Fonds de solidarité,VOLET2,144,472941.56,94,Corse,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,63,246248.00,94,Corse,02,3 à 5 salariés
Fonds de solidarité,VOLET2,13,56500.00,94,Corse,03,6 à 9 salariés
Fonds de solidarité,VOLET2,4,22000.00,94,Corse,11,10 à 19 salariés
Fonds de solidarité,VOLET2,19,38000.00,94,Corse,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,122,362673.00,44,Grand Est,00,0 salarié
Fonds de solidarité,VOLET2,638,2279254.64,44,Grand Est,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,279,1625428.97,44,Grand Est,02,3 à 5 salariés
Fonds de solidarité,VOLET2,91,670593.00,44,Grand Est,03,6 à 9 salariés
Fonds de solidarité,VOLET2,34,329055.00,44,Grand Est,11,10 à 19 salariés
Fonds de solidarité,VOLET2,32,68200.00,44,Grand Est,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,51,146636.00,01,Guadeloupe,00,0 salarié
Fonds de solidarité,VOLET2,200,574160.00,01,Guadeloupe,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,91,342429.00,01,Guadeloupe,02,3 à 5 salariés
Fonds de solidarité,VOLET2,23,91595.14,01,Guadeloupe,03,6 à 9 salariés
Fonds de solidarité,VOLET2,13,65500.00,01,Guadeloupe,11,10 à 19 salariés
Fonds de solidarité,VOLET2,85,258917.00,01,Guadeloupe,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,41,149357.84,03,Guyane,00,0 salarié
Fonds de solidarité,VOLET2,118,561404.84,03,Guyane,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,65,442474.00,03,Guyane,02,3 à 5 salariés
Fonds de solidarité,VOLET2,35,311681.00,03,Guyane,03,6 à 9 salariés
Fonds de solidarité,VOLET2,6,36000.00,03,Guyane,11,10 à 19 salariés
Fonds de solidarité,VOLET2,24,84174.00,03,Guyane,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,121,385054.84,32,Hauts-de-France,00,0 salarié
Fonds de solidarité,VOLET2,720,3067323.08,32,Hauts-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,307,1583617.74,32,Hauts-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET2,118,827097.18,32,Hauts-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET2,33,208013.00,32,Hauts-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET2,32,94220.65,32,Hauts-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,859,2357840.24,11,Île-de-France,00,0 salarié
Fonds de solidarité,VOLET2,4197,14280539.02,11,Île-de-France,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,2163,10303623.78,11,Île-de-France,02,3 à 5 salariés
Fonds de solidarité,VOLET2,748,4119097.06,11,Île-de-France,03,6 à 9 salariés
Fonds de solidarité,VOLET2,160,1177723.00,11,Île-de-France,11,10 à 19 salariés
Fonds de solidarité,VOLET2,4,40000.00,11,Île-de-France,12,20 à 49 salariés
Fonds de solidarité,VOLET2,440,1131579.34,11,Île-de-France,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,39,103961.00,04,La Réunion,00,0 salarié
Fonds de solidarité,VOLET2,143,366976.16,04,La Réunion,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,69,235886.21,04,La Réunion,02,3 à 5 salariés
Fonds de solidarité,VOLET2,24,104876.00,04,La Réunion,03,6 à 9 salariés
Fonds de solidarité,VOLET2,5,22500.00,04,La Réunion,11,10 à 19 salariés
Fonds de solidarité,VOLET2,10,21500.00,04,La Réunion,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,29,64214.00,02,Martinique,00,0 salarié
Fonds de solidarité,VOLET2,193,477149.88,02,Martinique,01,1 ou 2 salariés
Fonds de solidarité,VOLET2,99,283926.60,02,Martinique,02,3 à 5 salariés
Fonds de solidarité,VOLET2,32,123000.00,02,Martinique,03,6 à 9 salariés
Fonds de solidarité,VOLET2,15,30150.00,02,Martinique,NN,Etablissement non employeur
Fonds de solidarité,VOLET2,14,70000.00,06,Mayotte,00,0 salarié
Fonds de solidarité,VOLET2,3,14000.00,06,Mayotte,01,1 ou 2 salariés
